      158	2021-10-12 07:44:31	1	0	1	0
      192	2021-10-12 07:44:54	1	0	1	0
       47	2021-10-12 07:45:16	1	0	1	0
      160	2021-10-12 07:45:59	1	0	1	0
      162	2021-10-12 07:46:29	1	0	1	0
      100	2021-10-12 07:47:43	1	0	15	0
       14	2021-10-12 07:48:03	1	0	15	0
       98	2021-10-12 07:49:18	1	0	1	0
       97	2021-10-12 07:50:04	1	0	15	0
       88	2021-10-12 07:53:19	1	0	15	0
       13	2021-10-12 07:58:34	1	0	15	0
      209	2021-10-12 15:25:06	1	0	1	0
        5	2021-10-12 15:25:52	1	0	15	0
      106	2021-10-12 15:25:58	1	0	15	0
       99	2021-10-12 15:26:06	1	0	1	0
        7	2021-10-12 15:26:15	1	0	15	0
        1	2021-10-12 15:26:45	1	0	15	0
        2	2021-10-12 15:27:55	1	0	1	0
      193	2021-10-12 15:28:11	1	0	15	0
      194	2021-10-12 15:28:20	1	0	1	0
       46	2021-10-12 15:28:27	1	0	1	0
      160	2021-10-12 15:28:41	1	0	1	0
      158	2021-10-12 15:28:48	1	0	1	0
      195	2021-10-12 15:29:07	1	0	1	0
       51	2021-10-12 15:29:17	1	0	15	0
       97	2021-10-12 15:29:25	1	0	15	0
       11	2021-10-12 15:29:31	1	0	15	0
        8	2021-10-12 15:29:52	1	0	15	0
       56	2021-10-12 15:30:01	1	0	1	0
       94	2021-10-12 15:30:14	1	0	15	0
       90	2021-10-12 15:30:39	1	0	15	0
      100	2021-10-12 15:30:43	1	0	15	0
       14	2021-10-12 15:30:47	1	0	15	0
       93	2021-10-12 15:31:02	1	0	1	0
      159	2021-10-12 15:31:45	1	0	15	0
       15	2021-10-12 15:32:15	1	0	1	0
      101	2021-10-12 15:32:26	1	0	1	0
       91	2021-10-12 15:32:35	1	0	1	0
       92	2021-10-12 15:32:44	1	0	1	0
      257	2021-10-12 15:32:52	1	0	1	0
       47	2021-10-12 15:32:56	1	0	1	0
      162	2021-10-12 15:33:01	1	0	1	0
       95	2021-10-12 15:33:08	1	0	15	0
       53	2021-10-12 15:33:32	1	0	1	0
        4	2021-10-12 15:34:06	1	0	15	0
       87	2021-10-12 15:34:21	1	0	1	0
      156	2021-10-12 15:34:33	1	0	1	0
      157	2021-10-12 15:34:52	1	0	1	0
      148	2021-10-12 15:35:45	1	0	15	0
       50	2021-10-12 15:36:07	1	0	1	0
       85	2021-10-12 15:36:16	1	0	1	0
        3	2021-10-12 15:36:31	1	0	15	0
       52	2021-10-12 15:36:34	1	0	1	0
       49	2021-10-12 15:36:45	1	0	1	0
      192	2021-10-12 15:37:25	1	0	1	0
       54	2021-10-12 15:37:35	1	0	1	0
       96	2021-10-12 15:39:38	1	0	1	0
       99	2021-10-13 06:54:09	1	0	1	0
        6	2021-10-13 06:54:16	1	0	15	0
        1	2021-10-13 06:54:24	1	0	15	0
       90	2021-10-13 07:02:54	1	0	15	0
        5	2021-10-13 07:13:27	1	0	15	0
        4	2021-10-13 07:15:17	1	0	15	0
        7	2021-10-13 07:15:35	1	0	15	0
       51	2021-10-13 07:16:09	1	0	15	0
       94	2021-10-13 07:20:27	1	0	15	0
       93	2021-10-13 07:21:19	1	0	1	0
       50	2021-10-13 07:21:26	1	0	1	0
       46	2021-10-13 07:25:13	1	0	15	0
       11	2021-10-13 07:25:44	1	0	15	0
        8	2021-10-13 07:25:49	1	0	15	0
      209	2021-10-13 07:26:07	1	0	1	0
      148	2021-10-13 07:26:23	1	0	15	0
       90	2021-10-13 07:26:59	1	0	15	0
      214	2021-10-13 07:27:03	1	0	1	0
       53	2021-10-13 07:27:53	1	0	1	0
      106	2021-10-13 07:28:16	1	0	15	0
      159	2021-10-13 07:28:24	1	0	15	0
       92	2021-10-13 07:28:29	1	0	1	0
       56	2021-10-13 07:31:18	1	0	1	0
      193	2021-10-13 07:32:18	1	0	15	0
       12	2021-10-13 07:33:02	1	0	1	0
       58	2021-10-13 07:36:05	1	0	15	0
       95	2021-10-13 07:36:16	1	0	15	0
       85	2021-10-13 07:36:45	1	0	1	0
       49	2021-10-13 07:37:01	1	0	1	0
       96	2021-10-13 07:37:07	1	0	1	0
       88	2021-10-13 07:37:29	1	0	15	0
       53	2021-10-13 07:37:47	1	0	15	0
      106	2021-10-13 07:37:48	1	0	15	0
       52	2021-10-13 07:37:50	1	0	1	0
      156	2021-10-13 07:40:13	1	0	1	0
        2	2021-10-13 07:41:42	1	0	1	0
      257	2021-10-13 07:41:50	1	0	15	0
       15	2021-10-13 07:42:46	1	0	1	0
      157	2021-10-13 07:43:35	1	0	1	0
       54	2021-10-13 07:44:13	1	0	1	0
       47	2021-10-13 07:44:50	1	0	1	0
      194	2021-10-13 07:45:21	1	0	1	0
       87	2021-10-13 07:45:44	1	0	1	0
      160	2021-10-13 07:46:12	1	0	1	0
      195	2021-10-13 07:46:20	1	0	1	0
      100	2021-10-13 07:46:33	1	0	15	0
      101	2021-10-13 07:46:47	1	0	1	0
       14	2021-10-13 07:46:56	1	0	15	0
      192	2021-10-13 07:48:07	1	0	1	0
      162	2021-10-13 07:48:18	1	0	1	0
       98	2021-10-13 07:51:34	1	0	1	0
       13	2021-10-13 07:52:50	1	0	15	0
       91	2021-10-13 07:52:59	1	0	1	0
      158	2021-10-13 07:53:18	1	0	1	0
       97	2021-10-13 07:59:23	1	0	15	0
       53	2021-10-13 14:56:32	1	0	1	0
       46	2021-10-13 15:22:49	1	0	1	0
        5	2021-10-13 15:23:16	1	0	15	0
       97	2021-10-13 15:23:42	1	0	15	0
       13	2021-10-13 15:24:45	1	0	15	0
      106	2021-10-13 15:25:57	1	0	15	0
       14	2021-10-13 15:26:03	1	0	15	0
       56	2021-10-13 15:26:17	1	0	1	0
       94	2021-10-13 15:27:14	1	0	15	0
        2	2021-10-13 15:27:24	1	0	1	0
      160	2021-10-13 15:27:36	1	0	1	0
       58	2021-10-13 15:27:44	1	0	15	0
      101	2021-10-13 15:27:53	1	0	15	0
       47	2021-10-13 15:27:57	1	0	1	0
       51	2021-10-13 15:28:04	1	0	15	0
       93	2021-10-13 15:28:09	1	0	1	0
       12	2021-10-13 15:28:35	1	0	1	0
      100	2021-10-13 15:28:52	1	0	15	0
      156	2021-10-13 15:28:57	1	0	1	0
      192	2021-10-13 15:29:26	1	0	1	0
      193	2021-10-13 15:29:38	1	0	15	0
      194	2021-10-13 15:29:58	1	0	1	0
      195	2021-10-13 15:30:40	1	0	1	0
        8	2021-10-13 15:30:54	1	0	15	0
      257	2021-10-13 15:31:18	1	0	15	0
       49	2021-10-13 15:31:24	1	0	1	0
       50	2021-10-13 15:31:38	1	0	1	0
        7	2021-10-13 15:31:45	1	0	15	0
       92	2021-10-13 15:31:58	1	0	1	0
      209	2021-10-13 15:32:04	1	0	1	0
       11	2021-10-13 15:32:13	1	0	15	0
       85	2021-10-13 15:32:25	1	0	1	0
       91	2021-10-13 15:33:01	1	0	1	0
       95	2021-10-13 15:33:23	1	0	15	0
       53	2021-10-13 15:33:34	1	0	1	0
        4	2021-10-13 15:33:56	1	0	15	0
      148	2021-10-13 15:34:03	1	0	15	0
      162	2021-10-13 15:34:11	1	0	1	0
       88	2021-10-13 15:34:18	1	0	15	0
      157	2021-10-13 15:34:25	1	0	1	0
       15	2021-10-13 15:34:30	1	0	1	0
      158	2021-10-13 15:34:53	1	0	1	0
       87	2021-10-13 15:35:26	1	0	1	0
       99	2021-10-13 15:36:44	1	0	1	0
      159	2021-10-13 15:37:47	1	0	15	0
        1	2021-10-13 15:38:51	1	0	15	0
       52	2021-10-13 15:39:48	1	0	1	0
        1	2021-10-14 06:49:49	1	0	15	0
        6	2021-10-14 06:51:04	1	0	15	0
       99	2021-10-14 07:01:49	1	0	1	0
       52	2021-10-14 07:09:06	1	0	1	0
        5	2021-10-14 07:10:02	1	0	1	0
        8	2021-10-14 07:13:05	1	0	15	0
        4	2021-10-14 07:14:15	1	0	15	0
        7	2021-10-14 07:14:51	1	0	15	0
       92	2021-10-14 07:15:33	1	0	1	0
       51	2021-10-14 07:21:11	1	0	15	0
      159	2021-10-14 07:22:51	1	0	15	0
       90	2021-10-14 07:23:20	1	0	15	0
       53	2021-10-14 07:24:59	1	0	1	0
       93	2021-10-14 07:26:40	1	0	1	0
       46	2021-10-14 07:28:29	1	0	15	0
       56	2021-10-14 07:28:42	1	0	1	0
      148	2021-10-14 07:29:02	1	0	15	0
       50	2021-10-14 07:31:53	1	0	1	0
       94	2021-10-14 07:32:30	1	0	15	0
        2	2021-10-14 07:32:39	1	0	1	0
       96	2021-10-14 07:33:39	1	0	1	0
      194	2021-10-14 07:33:52	1	0	15	0
      193	2021-10-14 07:34:27	1	0	15	0
      209	2021-10-14 07:34:47	1	0	1	0
       90	2021-10-14 07:35:35	1	0	15	0
       95	2021-10-14 07:35:51	1	0	15	0
      257	2021-10-14 07:37:18	1	0	15	0
       53	2021-10-14 07:37:32	1	0	15	0
      195	2021-10-14 07:38:20	1	0	1	0
       88	2021-10-14 07:38:55	1	0	15	0
       11	2021-10-14 07:39:57	1	0	15	0
       47	2021-10-14 07:41:32	1	0	1	0
       89	2021-10-14 07:42:06	1	0	15	0
       85	2021-10-14 07:42:14	1	0	1	0
       49	2021-10-14 07:42:38	1	0	1	0
      156	2021-10-14 07:42:48	1	0	1	0
      101	2021-10-14 07:42:56	1	0	1	0
      157	2021-10-14 07:43:46	1	0	1	0
       58	2021-10-14 07:44:29	1	0	15	0
      192	2021-10-14 07:45:34	1	0	1	0
      106	2021-10-14 07:46:11	1	0	1	0
       15	2021-10-14 07:46:19	1	0	1	0
      100	2021-10-14 07:46:31	1	0	15	0
       87	2021-10-14 07:46:55	1	0	1	0
       14	2021-10-14 07:47:02	1	0	15	0
      160	2021-10-14 07:49:03	1	0	1	0
       98	2021-10-14 07:51:21	1	0	1	0
       13	2021-10-14 07:51:31	1	0	15	0
      162	2021-10-14 07:52:56	1	0	1	0
       91	2021-10-14 07:55:10	1	0	1	0
       54	2021-10-14 07:55:25	1	0	1	0
      158	2021-10-14 07:57:35	1	0	1	0
       97	2021-10-14 08:04:12	1	0	15	0
       53	2021-10-14 08:40:20	1	0	15	0
       99	2021-10-14 15:22:24	1	0	1	0
       13	2021-10-14 15:22:38	1	0	15	0
      193	2021-10-14 15:22:42	1	0	15	0
       95	2021-10-14 15:22:48	1	0	15	0
        2	2021-10-14 15:22:53	1	0	1	0
      156	2021-10-14 15:23:07	1	0	1	0
       46	2021-10-14 15:23:14	1	0	1	0
        5	2021-10-14 15:23:21	1	0	15	0
        4	2021-10-14 15:23:30	1	0	15	0
       51	2021-10-14 15:23:37	1	0	15	0
      209	2021-10-14 15:23:42	1	0	1	0
       97	2021-10-14 15:23:51	1	0	15	0
        7	2021-10-14 15:23:59	1	0	15	0
        1	2021-10-14 15:24:10	1	0	15	0
      100	2021-10-14 15:24:32	1	0	15	0
      195	2021-10-14 15:25:16	1	0	1	0
      159	2021-10-14 15:25:23	1	0	15	0
       94	2021-10-14 15:25:39	1	0	15	0
      148	2021-10-14 15:25:45	1	0	15	0
      106	2021-10-14 15:26:05	1	0	1	0
      160	2021-10-14 15:26:27	1	0	1	0
       53	2021-10-14 15:26:41	1	0	1	0
       14	2021-10-14 15:28:10	1	0	15	0
       15	2021-10-14 15:28:17	1	0	1	0
       11	2021-10-14 15:28:48	1	0	15	0
       12	2021-10-14 15:29:09	1	0	1	0
       49	2021-10-14 15:30:59	1	0	1	0
      158	2021-10-14 15:31:08	1	0	1	0
       91	2021-10-14 15:31:50	1	0	1	0
       92	2021-10-14 15:31:54	1	0	1	0
        8	2021-10-14 15:32:02	1	0	15	0
       47	2021-10-14 15:32:19	1	0	1	0
      101	2021-10-14 15:32:25	1	0	1	0
      257	2021-10-14 15:32:31	1	0	1	0
       54	2021-10-14 15:32:35	1	0	1	0
      157	2021-10-14 15:33:04	1	0	1	0
       50	2021-10-14 15:33:10	1	0	1	0
      192	2021-10-14 15:33:16	1	0	1	0
       85	2021-10-14 15:33:37	1	0	1	0
       89	2021-10-14 15:34:00	1	0	15	0
       93	2021-10-14 15:34:08	1	0	1	0
       88	2021-10-14 15:34:19	1	0	15	0
       87	2021-10-14 15:34:31	1	0	1	0
       96	2021-10-14 15:34:35	1	0	1	0
       56	2021-10-14 15:34:42	1	0	1	0
      194	2021-10-14 15:34:57	1	0	1	0
       58	2021-10-14 15:38:48	1	0	15	0
        3	2021-10-14 15:39:21	1	0	15	0
       52	2021-10-14 15:39:24	1	0	1	0
        1	2021-10-15 06:58:16	1	0	15	0
        6	2021-10-15 06:59:22	1	0	15	0
       99	2021-10-15 07:00:35	1	0	1	0
        5	2021-10-15 07:07:14	1	0	15	0
      157	2021-10-15 07:11:29	1	0	1	0
        7	2021-10-15 07:11:56	1	0	15	0
       92	2021-10-15 07:12:32	1	0	1	0
      159	2021-10-15 07:15:09	1	0	15	0
        4	2021-10-15 07:15:37	1	0	15	0
       51	2021-10-15 07:15:47	1	0	15	0
       46	2021-10-15 07:16:45	1	0	1	0
       50	2021-10-15 07:18:17	1	0	1	0
       95	2021-10-15 07:21:05	1	0	15	0
       52	2021-10-15 07:21:54	1	0	1	0
      156	2021-10-15 07:22:43	1	0	1	0
       53	2021-10-15 07:22:59	1	0	1	0
       93	2021-10-15 07:23:14	1	0	1	0
       90	2021-10-15 07:25:11	1	0	15	0
       56	2021-10-15 07:27:38	1	0	1	0
       94	2021-10-15 07:27:49	1	0	15	0
       11	2021-10-15 07:28:03	1	0	15	0
      209	2021-10-15 07:28:16	1	0	1	0
        8	2021-10-15 07:30:27	1	0	15	0
      106	2021-10-15 07:30:35	1	0	15	0
       12	2021-10-15 07:31:06	1	0	1	0
      193	2021-10-15 07:31:16	1	0	15	0
       90	2021-10-15 07:33:00	1	0	15	0
      162	2021-10-15 07:33:21	1	0	1	0
       96	2021-10-15 07:35:49	1	0	1	0
      194	2021-10-15 07:36:06	1	0	1	0
       89	2021-10-15 07:37:14	1	0	15	0
        2	2021-10-15 07:38:35	1	0	1	0
      195	2021-10-15 07:39:56	1	0	1	0
